date,daily_return,cumulative_return,portfolio_value,benchmark_daily_return,benchmark_cumulative_return,benchmark_source,benchmark_value
2025-10-10,-9.095204541005836e-05,0.07205416981889567,107205.41698188956,0.004112096831838885,0.023010851007015942,official_nse_nifty50_index,102301.08510070159
2025-10-13,-0.0008025711409171145,0.07119377008069927,107119.37700806992,-0.002293818357270161,0.020664249937289547,official_nse_nifty50_index,102066.42499372896
2025-10-14,-0.002876786885531574,0.06811217389106772,106811.21738910678,-0.0032444945664129587,0.01735271032423613,official_nse_nifty50_index,101735.27103242361
2025-10-15,0.005709592868228699,0.07421065954158457,107421.06595415845,0.007080789803344478,0.024556371021904777,official_nse_nifty50_index,102455.63710219048
2025-10-16,0.005869090257727746,0.08051529885824715,108051.52988582471,0.010336228530360092,0.03514641981502353,official_nse_nifty50_index,103514.64198150235
2025-10-17,0.002616802550652186,0.08334279404831801,108334.2794048318,0.00486802968892297,0.04018554331906543,official_nse_nifty50_index,104018.55433190655
2025-10-20,0.00491232420223179,0.08866452507483502,108866.4525074835,0.0051847832640019575,0.04557867991552289,official_nse_nifty50_index,104557.8679915523
2025-10-21,0.0006501123089041218,0.08937227928285352,108937.22792828534,0.0009847870712353934,0.046608352281463095,official_nse_nifty50_index,104660.83522814632
2025-10-23,0.0009521541180108696,0.09040952958461945,109040.95295846194,0.000881377422821572,0.04753080925370057,official_nse_nifty50_index,104753.08092537006
2025-10-24,-0.00016492867001789333,0.09022968979113033,109022.96897911302,-0.003717450582046533,0.043636665237128724,official_nse_nifty50_index,104363.66652371288
2025-10-27,0.007182317010844374,0.09806006503784448,109806.00650378445,0.006625276457008278,0.05055104666499499,official_nse_nifty50_index,105055.1046664995
2025-10-28,0.005698152995003055,0.10431697928613315,110431.69792861331,-0.001149578006666374,0.04934335628686859,official_nse_nifty50_index,104934.33562868687
2025-10-29,0.005739258497204784,0.11065493989310848,111065.49398931085,0.004538058774994136,0.05410533811284801,official_nse_nifty50_index,105410.5338112848
2025-10-30,-0.0017411567287486062,0.10872111557119579,110872.11155711957,-0.006757145763206407,0.046982594693445456,official_nse_nifty50_index,104698.25946934454
2025-10-31,-0.0016576856680978898,0.10688320446799593,110688.32044679958,-0.006018660746545779,0.04068116164844726,official_nse_nifty50_index,104068.11616484473
2025-11-03,0.005177837044368908,0.11261446532788,111261.446532788,0.0016036793263380922,0.0423500805126924,official_nse_nifty50_index,104235.00805126924
2025-11-04,-0.0027584474234407484,0.10954537682271348,110954.53768227134,-0.00643161700632866,0.03564608400831881,official_nse_nifty50_index,103564.60840083189
2025-11-06,-0.0067648297695958376,0.10203949122686584,110203.94912268658,-0.0034358622764198987,0.032087746696552566,official_nse_nifty50_index,103208.77466965525
2025-11-07,0.0037218161739653636,0.10614107962966246,110614.10796296626,-0.0006820934781671673,0.03138376637563467,official_nse_nifty50_index,103138.37663756347
2025-11-10,0.0014983774116202602,0.10779849643744477,110779.84964374448,0.0032186189555276634,0.03470339771651476,official_nse_nifty50_index,103470.33977165147
2025-11-11,0.002464774592210516,0.11052897002475293,111052.89700247529,0.004715662372650753,0.039582709595980425,official_nse_nifty50_index,103958.27095959804
2025-11-12,0.0015134264408860473,0.11220967393135828,111220.96739313583,0.007038348002233796,0.046899654483222086,official_nse_nifty50_index,104689.96544832221
2025-11-13,0.001742261344665866,0.1141474338534123,111414.74338534122,0.00012946459626372864,0.04703519092431829,official_nse_nifty50_index,104703.51909243183
2025-11-14,-0.002596581733939062,0.11125445897775332,111125.44589777534,0.001194011395273753,0.048285362873534465,official_nse_nifty50_index,104828.53628735345
2025-11-17,0.0031018872836424886,0.11470144505294755,111470.14450529475,0.003990729465979559,0.05246878615990891,official_nse_nifty50_index,105246.87861599089
2025-11-18,-0.0019358252943821451,0.11254357779992952,111254.35777999296,-0.0039748668477268545,0.048285362873534465,official_nse_nifty50_index,104828.53628735345
2025-11-19,0.0020470244530623005,0.11482098170878352,111482.09817087835,0.005503655917298511,0.0540547648139309,official_nse_nifty50_index,105405.4764813931
2025-11-20,0.0019219950484041916,0.11696366211548481,111696.36621154849,0.005354541668505908,0.059698744973014195,official_nse_nifty50_index,105969.87449730143
2025-11-21,-0.004756502789367914,0.11165082134101012,111165.082134101,-0.004734242893385976,0.05468187372049571,official_nse_nifty50_index,105468.18737204956
2025-11-24,-0.00285563967942297,0.10847634714592558,110847.63471459255,-0.004167921390662577,0.050286042578671974,official_nse_nifty50_index,105028.60425786719
2025-11-25,0.002077417383270766,0.11077911517843098,111077.9115178431,-0.0028775592750245327,0.04726378223542094,official_nse_nifty50_index,104726.3782235421
2025-11-26,0.007393173649766831,0.1189912980634793,111899.12980634793,0.01238178390406719,0.060230776077615955,official_nse_nifty50_index,106023.07760776159
2025-11-27,-0.0017071633678580186,0.11708099711047337,111708.09971104734,0.00039114224985015156,0.06064547712873125,official_nse_nifty50_index,106064.54771287313
2025-11-28,-0.00016587231882874638,0.11689570429516305,111689.57042951632,-0.0004806307706685109,0.060135698275652905,official_nse_nifty50_index,106013.5698275653
2025-12-01,0.00023168871540435833,0.11715447642613186,111715.44764261319,-0.0010380510591364578,0.059035223291229455,official_nse_nifty50_index,105903.52232912295
2025-12-02,-0.00036346518891188623,0.11674842966331411,111674.8429663314,-0.005484083550614582,0.05322738564365648,official_nse_nifty50_index,105322.73856436565
