strategy,rebalance_block,start_date,end_date,holding_calendar_days,priced_holding_calendar_days,symbol,score,weight,portfolio_value_at_rebalance,target_allocation_value,allocation_value,entry_close,end_close,previous_quantity,quantity,quantity_change,period_return
optimized_average,5,2025-10-06,2025-11-04,31,30,NTPC,60.31,0.030000000000000325,92894.13984343663,2786.824195303129,2712.8,339.1,330.6,0,8,8,-0.025066352108522594
optimized_average,5,2025-10-06,2025-11-04,31,30,GRASIM,60.355000000000004,0.030000000000000106,92894.13984343663,2786.824195303109,0.0,2807.4,2882.0,0,0,0,0.026572629479233445
optimized_average,5,2025-10-06,2025-11-04,31,30,MAXHEALTH,63.195,0.029999999999999978,92894.13984343663,2786.824195303097,2279.4,1139.7,1138.4,0,2,2,-0.0011406510485214572
optimized_average,5,2025-10-06,2025-11-04,31,30,ADANIPORTS,60.335,0.029999999999999978,92894.13984343663,2786.824195303097,1400.5,1400.5,1444.4,13,1,-12,0.03134594787575873
optimized_average,6,2025-11-06,2025-12-05,31,30,BHARTIARTL,67.12,0.2,97069.04608372465,19413.809216744932,18854.100000000002,2094.9,2108.8,9,9,0,0.006635161582891902
optimized_average,6,2025-11-06,2025-12-05,31,30,EICHERMOT,63.425,0.2,97069.04608372465,19413.809216744932,13613.0,6806.5,7208.0,1,2,1,0.058987732314699226
optimized_average,6,2025-11-06,2025-12-05,31,30,SUNPHARMA,65.525,0.16063212845426697,97069.04608372465,15592.407479454017,15173.1,1685.9,1805.3,1,9,8,0.07082270597307061
optimized_average,6,2025-11-06,2025-12-05,31,30,BEL,65.885,0.1461386898903837,97069.04608372465,14185.5432235848,13899.2,408.8,406.9,44,34,-10,-0.004647749510763299
optimized_average,6,2025-11-06,2025-12-05,31,30,ASIANPAINT,64.705,0.14322918165534912,97069.04608372465,13903.120034637253,13014.5,2602.9,2968.5,0,5,5,0.1404587191209805
optimized_average,6,2025-11-06,2025-12-05,31,30,SHRIRAMFIN,61.56,0.030000000000000207,97069.04608372465,2912.0713825117596,2377.5,792.5,854.9,0,3,3,0.07873817034700314
optimized_average,6,2025-11-06,2025-12-05,31,30,TITAN,62.644999999999996,0.030000000000000027,97069.04608372465,2912.0713825117423,0.0,3774.4,3813.3,5,0,-5,0.010306273844849612
optimized_average,6,2025-11-06,2025-12-05,31,30,TATACONSUM,61.845,0.03,97069.04608372465,2912.0713825117396,2380.8,1190.4,1162.9,0,2,2,-0.02310147849462363
optimized_average,6,2025-11-06,2025-12-05,31,30,ADANIPORTS,62.845,0.03,97069.04608372465,2912.0713825117396,2873.6,1436.8,1509.4,1,2,1,0.050528953229398654
optimized_average,6,2025-11-06,2025-12-05,31,30,MAXHEALTH,61.04,0.03,97069.04608372465,2912.0713825117396,2250.8,1125.4,1097.4,2,2,0,-0.024880042651501677
optimized_average,7,2025-12-08,2026-01-07,31,31,EICHERMOT,67.155,0.19999999999999996,101619.98335910075,20323.996671820147,14284.0,7142.0,7582.5,2,2,0,0.06167740128815469
optimized_average,7,2025-12-08,2026-01-07,31,31,BAJAJ-AUTO,64.275,0.19999999999999996,101619.98335910075,20323.996671820147,18052.0,9026.0,9789.5,0,2,2,0.08458896521161097
optimized_average,7,2025-12-08,2026-01-07,31,31,MAXHEALTH,63.379999999999995,0.19999999999999987,101619.98335910075,20323.996671820136,19429.2,1079.4,1034.7,2,18,16,-0.041411895497498685
optimized_average,7,2025-12-08,2026-01-07,31,31,ULTRACEMCO,61.735,0.15369745546713748,101619.98335910075,15618.73286690664,11540.0,11540.0,12184.0,0,1,1,0.05580589254766033
optimized_average,7,2025-12-08,2026-01-07,31,31,M&M,62.004999999999995,0.09630254453286251,101619.98335910075,9786.262972868546,7363.4,3681.7,3748.8,0,2,2,0.01822527636689575
optimized_average,7,2025-12-08,2026-01-07,31,31,BAJAJFINSV,61.36,0.03000000000000002,101619.98335910075,3048.5995007730244,2059.2,2059.2,2031.9,0,1,1,-0.01325757575757558
optimized_average,7,2025-12-08,2026-01-07,31,31,SUNPHARMA,60.69,0.030000000000000016,101619.98335910075,3048.599500773024,1796.2,1796.2,1782.6,9,1,-8,-0.007571539917603953
