symbol,pulled_on,pulled_at,date,submissionDate,broadcastDate,recordId,xbrl,desc,pr_and_prgrp,public_val,source
POWERGRID,2026-07-08,2026-07-08T20:26:41,2023-09-30,2023-09-30,2023-09-30,screener_POWERGRID_shareholding_20230930,https://www.screener.in/company/POWERGRID/consolidated/,screener shareholding table,51.34,3.44,screener
POWERGRID,2026-07-08,2026-07-08T20:26:41,2023-12-31,2023-12-31,2023-12-31,screener_POWERGRID_shareholding_20231231,https://www.screener.in/company/POWERGRID/consolidated/,screener shareholding table,51.34,3.37,screener
POWERGRID,2026-07-08,2026-07-08T20:26:41,2024-03-31,2024-03-31,2024-03-31,screener_POWERGRID_shareholding_20240331,https://www.screener.in/company/POWERGRID/consolidated/,screener shareholding table,51.34,3.58,screener
POWERGRID,2026-07-08,2026-07-08T20:26:41,2024-06-30,2024-06-30,2024-06-30,screener_POWERGRID_shareholding_20240630,https://www.screener.in/company/POWERGRID/consolidated/,screener shareholding table,51.34,3.61,screener
POWERGRID,2026-07-08,2026-07-08T20:26:41,2024-09-30,2024-09-30,2024-09-30,screener_POWERGRID_shareholding_20240930,https://www.screener.in/company/POWERGRID/consolidated/,screener shareholding table,51.34,3.5,screener
POWERGRID,2026-07-08,2026-07-08T20:26:41,2024-12-31,2024-12-31,2024-12-31,screener_POWERGRID_shareholding_20241231,https://www.screener.in/company/POWERGRID/consolidated/,screener shareholding table,51.34,3.5,screener
POWERGRID,2026-07-08,2026-07-08T20:26:41,2025-03-31,2025-03-31,2025-03-31,screener_POWERGRID_shareholding_20250331,https://www.screener.in/company/POWERGRID/consolidated/,screener shareholding table,51.34,3.52,screener
POWERGRID,2026-07-08,2026-07-08T20:26:41,2025-06-30,2025-06-30,2025-06-30,screener_POWERGRID_shareholding_20250630,https://www.screener.in/company/POWERGRID/consolidated/,screener shareholding table,51.34,3.61,screener
POWERGRID,2026-07-08,2026-07-08T20:26:41,2025-09-30,2025-09-30,2025-09-30,screener_POWERGRID_shareholding_20250930,https://www.screener.in/company/POWERGRID/consolidated/,screener shareholding table,51.34,3.6,screener
POWERGRID,2026-07-08,2026-07-08T20:26:41,2025-12-31,2025-12-31,2025-12-31,screener_POWERGRID_shareholding_20251231,https://www.screener.in/company/POWERGRID/consolidated/,screener shareholding table,51.34,3.67,screener
POWERGRID,2026-07-08,2026-07-08T20:26:41,2026-03-31,2026-03-31,2026-03-31,screener_POWERGRID_shareholding_20260331,https://www.screener.in/company/POWERGRID/consolidated/,screener shareholding table,51.34,3.51,screener
RELIANCE,2026-07-08,2026-07-08T20:26:41,2023-06-30,2023-06-30,2023-06-30,screener_RELIANCE_shareholding_20230630,https://www.screener.in/company/RELIANCE/consolidated/,screener shareholding table,50.39,10.76,screener
RELIANCE,2026-07-08,2026-07-08T20:26:41,2023-09-30,2023-09-30,2023-09-30,screener_RELIANCE_shareholding_20230930,https://www.screener.in/company/RELIANCE/consolidated/,screener shareholding table,50.27,10.98,screener
RELIANCE,2026-07-08,2026-07-08T20:26:41,2023-12-31,2023-12-31,2023-12-31,screener_RELIANCE_shareholding_20231231,https://www.screener.in/company/RELIANCE/consolidated/,screener shareholding table,50.3,10.8,screener
RELIANCE,2026-07-08,2026-07-08T20:26:41,2024-03-31,2024-03-31,2024-03-31,screener_RELIANCE_shareholding_20240331,https://www.screener.in/company/RELIANCE/consolidated/,screener shareholding table,50.31,10.46,screener
RELIANCE,2026-07-08,2026-07-08T20:26:41,2024-06-30,2024-06-30,2024-06-30,screener_RELIANCE_shareholding_20240630,https://www.screener.in/company/RELIANCE/consolidated/,screener shareholding table,50.33,10.43,screener
RELIANCE,2026-07-08,2026-07-08T20:26:41,2024-09-30,2024-09-30,2024-09-30,screener_RELIANCE_shareholding_20240930,https://www.screener.in/company/RELIANCE/consolidated/,screener shareholding table,50.24,10.67,screener
RELIANCE,2026-07-08,2026-07-08T20:26:41,2024-12-31,2024-12-31,2024-12-31,screener_RELIANCE_shareholding_20241231,https://www.screener.in/company/RELIANCE/consolidated/,screener shareholding table,50.13,11.52,screener
RELIANCE,2026-07-08,2026-07-08T20:26:41,2025-03-31,2025-03-31,2025-03-31,screener_RELIANCE_shareholding_20250331,https://www.screener.in/company/RELIANCE/consolidated/,screener shareholding table,50.1,11.29,screener
RELIANCE,2026-07-08,2026-07-08T20:26:41,2025-06-30,2025-06-30,2025-06-30,screener_RELIANCE_shareholding_20250630,https://www.screener.in/company/RELIANCE/consolidated/,screener shareholding table,50.07,10.84,screener
RELIANCE,2026-07-08,2026-07-08T20:26:41,2025-09-30,2025-09-30,2025-09-30,screener_RELIANCE_shareholding_20250930,https://www.screener.in/company/RELIANCE/consolidated/,screener shareholding table,50.01,10.92,screener
RELIANCE,2026-07-08,2026-07-08T20:26:41,2025-12-31,2025-12-31,2025-12-31,screener_RELIANCE_shareholding_20251231,https://www.screener.in/company/RELIANCE/consolidated/,screener shareholding table,50.0,10.64,screener
RELIANCE,2026-07-08,2026-07-08T20:26:41,2026-03-31,2026-03-31,2026-03-31,screener_RELIANCE_shareholding_20260331,https://www.screener.in/company/RELIANCE/consolidated/,screener shareholding table,50.0,10.7,screener
SBILIFE,2026-07-08,2026-07-08T20:26:41,2023-06-30,2023-06-30,2023-06-30,screener_SBILIFE_shareholding_20230630,https://www.screener.in/company/SBILIFE/consolidated/,screener shareholding table,55.45,4.19,screener
SBILIFE,2026-07-08,2026-07-08T20:26:41,2023-09-30,2023-09-30,2023-09-30,screener_SBILIFE_shareholding_20230930,https://www.screener.in/company/SBILIFE/consolidated/,screener shareholding table,55.44,4.11,screener
SBILIFE,2026-07-08,2026-07-08T20:26:41,2023-12-31,2023-12-31,2023-12-31,screener_SBILIFE_shareholding_20231231,https://www.screener.in/company/SBILIFE/consolidated/,screener shareholding table,55.43,4.01,screener
SBILIFE,2026-07-08,2026-07-08T20:26:41,2024-03-31,2024-03-31,2024-03-31,screener_SBILIFE_shareholding_20240331,https://www.screener.in/company/SBILIFE/consolidated/,screener shareholding table,55.42,4.01,screener
SBILIFE,2026-07-08,2026-07-08T20:26:41,2024-06-30,2024-06-30,2024-06-30,screener_SBILIFE_shareholding_20240630,https://www.screener.in/company/SBILIFE/consolidated/,screener shareholding table,55.41,3.98,screener
SBILIFE,2026-07-08,2026-07-08T20:26:41,2024-09-30,2024-09-30,2024-09-30,screener_SBILIFE_shareholding_20240930,https://www.screener.in/company/SBILIFE/consolidated/,screener shareholding table,55.39,4.1,screener
SBILIFE,2026-07-08,2026-07-08T20:26:41,2024-12-31,2024-12-31,2024-12-31,screener_SBILIFE_shareholding_20241231,https://www.screener.in/company/SBILIFE/consolidated/,screener shareholding table,55.38,4.22,screener
SBILIFE,2026-07-08,2026-07-08T20:26:41,2025-03-31,2025-03-31,2025-03-31,screener_SBILIFE_shareholding_20250331,https://www.screener.in/company/SBILIFE/consolidated/,screener shareholding table,55.38,4.06,screener
SBILIFE,2026-07-08,2026-07-08T20:26:41,2025-06-30,2025-06-30,2025-06-30,screener_SBILIFE_shareholding_20250630,https://www.screener.in/company/SBILIFE/consolidated/,screener shareholding table,55.37,4.05,screener
SBILIFE,2026-07-08,2026-07-08T20:26:41,2025-09-30,2025-09-30,2025-09-30,screener_SBILIFE_shareholding_20250930,https://www.screener.in/company/SBILIFE/consolidated/,screener shareholding table,55.36,4.09,screener
SBILIFE,2026-07-08,2026-07-08T20:26:41,2025-12-31,2025-12-31,2025-12-31,screener_SBILIFE_shareholding_20251231,https://www.screener.in/company/SBILIFE/consolidated/,screener shareholding table,55.34,4.05,screener
SBILIFE,2026-07-08,2026-07-08T20:26:41,2026-03-31,2026-03-31,2026-03-31,screener_SBILIFE_shareholding_20260331,https://www.screener.in/company/SBILIFE/consolidated/,screener shareholding table,55.33,4.02,screener
SBIN,2026-07-08,2026-07-08T20:26:41,2023-06-30,2023-06-30,2023-06-30,screener_SBIN_shareholding_20230630,https://www.screener.in/company/SBIN/consolidated/,screener shareholding table,57.47,7.3,screener
SBIN,2026-07-08,2026-07-08T20:26:41,2023-09-30,2023-09-30,2023-09-30,screener_SBIN_shareholding_20230930,https://www.screener.in/company/SBIN/consolidated/,screener shareholding table,57.49,7.41,screener
SBIN,2026-07-08,2026-07-08T20:26:41,2023-12-31,2023-12-31,2023-12-31,screener_SBIN_shareholding_20231231,https://www.screener.in/company/SBIN/consolidated/,screener shareholding table,57.49,7.4,screener
SBIN,2026-07-08,2026-07-08T20:26:41,2024-03-31,2024-03-31,2024-03-31,screener_SBIN_shareholding_20240331,https://www.screener.in/company/SBIN/consolidated/,screener shareholding table,57.54,7.37,screener
SBIN,2026-07-08,2026-07-08T20:26:41,2024-06-30,2024-06-30,2024-06-30,screener_SBIN_shareholding_20240630,https://www.screener.in/company/SBIN/consolidated/,screener shareholding table,57.54,7.67,screener
SBIN,2026-07-08,2026-07-08T20:26:41,2024-09-30,2024-09-30,2024-09-30,screener_SBIN_shareholding_20240930,https://www.screener.in/company/SBIN/consolidated/,screener shareholding table,57.51,7.67,screener
SBIN,2026-07-08,2026-07-08T20:26:41,2024-12-31,2024-12-31,2024-12-31,screener_SBIN_shareholding_20241231,https://www.screener.in/company/SBIN/consolidated/,screener shareholding table,57.43,7.35,screener
SBIN,2026-07-08,2026-07-08T20:26:41,2025-03-31,2025-03-31,2025-03-31,screener_SBIN_shareholding_20250331,https://www.screener.in/company/SBIN/consolidated/,screener shareholding table,57.43,7.54,screener
SBIN,2026-07-08,2026-07-08T20:26:41,2025-06-30,2025-06-30,2025-06-30,screener_SBIN_shareholding_20250630,https://www.screener.in/company/SBIN/consolidated/,screener shareholding table,57.42,7.56,screener
SBIN,2026-07-08,2026-07-08T20:26:41,2025-09-30,2025-09-30,2025-09-30,screener_SBIN_shareholding_20250930,https://www.screener.in/company/SBIN/consolidated/,screener shareholding table,55.5,7.13,screener
SBIN,2026-07-08,2026-07-08T20:26:41,2025-12-31,2025-12-31,2025-12-31,screener_SBIN_shareholding_20251231,https://www.screener.in/company/SBIN/consolidated/,screener shareholding table,55.5,6.97,screener
SBIN,2026-07-08,2026-07-08T20:26:41,2026-03-31,2026-03-31,2026-03-31,screener_SBIN_shareholding_20260331,https://www.screener.in/company/SBIN/consolidated/,screener shareholding table,55.52,6.81,screener
SHRIRAMFIN,2026-07-08,2026-07-08T20:26:41,2023-09-30,2023-09-30,2023-09-30,screener_SHRIRAMFIN_shareholding_20230930,https://www.screener.in/company/SHRIRAMFIN/consolidated/,screener shareholding table,25.45,4.71,screener
SHRIRAMFIN,2026-07-08,2026-07-08T20:26:41,2023-12-31,2023-12-31,2023-12-31,screener_SHRIRAMFIN_shareholding_20231231,https://www.screener.in/company/SHRIRAMFIN/consolidated/,screener shareholding table,25.43,4.83,screener
SHRIRAMFIN,2026-07-08,2026-07-08T20:26:41,2024-03-31,2024-03-31,2024-03-31,screener_SHRIRAMFIN_shareholding_20240331,https://www.screener.in/company/SHRIRAMFIN/consolidated/,screener shareholding table,25.42,5.0,screener
SHRIRAMFIN,2026-07-08,2026-07-08T20:26:41,2024-06-30,2024-06-30,2024-06-30,screener_SHRIRAMFIN_shareholding_20240630,https://www.screener.in/company/SHRIRAMFIN/consolidated/,screener shareholding table,25.41,5.07,screener
SHRIRAMFIN,2026-07-08,2026-07-08T20:26:41,2024-09-30,2024-09-30,2024-09-30,screener_SHRIRAMFIN_shareholding_20240930,https://www.screener.in/company/SHRIRAMFIN/consolidated/,screener shareholding table,25.4,5.07,screener
SHRIRAMFIN,2026-07-08,2026-07-08T20:26:41,2024-12-31,2024-12-31,2024-12-31,screener_SHRIRAMFIN_shareholding_20241231,https://www.screener.in/company/SHRIRAMFIN/consolidated/,screener shareholding table,25.4,5.58,screener
SHRIRAMFIN,2026-07-08,2026-07-08T20:26:41,2025-03-31,2025-03-31,2025-03-31,screener_SHRIRAMFIN_shareholding_20250331,https://www.screener.in/company/SHRIRAMFIN/consolidated/,screener shareholding table,25.39,5.68,screener
SHRIRAMFIN,2026-07-08,2026-07-08T20:26:41,2025-06-30,2025-06-30,2025-06-30,screener_SHRIRAMFIN_shareholding_20250630,https://www.screener.in/company/SHRIRAMFIN/consolidated/,screener shareholding table,25.39,5.64,screener
SHRIRAMFIN,2026-07-08,2026-07-08T20:26:41,2025-09-30,2025-09-30,2025-09-30,screener_SHRIRAMFIN_shareholding_20250930,https://www.screener.in/company/SHRIRAMFIN/consolidated/,screener shareholding table,25.39,6.34,screener
SHRIRAMFIN,2026-07-08,2026-07-08T20:26:41,2025-12-31,2025-12-31,2025-12-31,screener_SHRIRAMFIN_shareholding_20251231,https://www.screener.in/company/SHRIRAMFIN/consolidated/,screener shareholding table,25.38,6.11,screener
SHRIRAMFIN,2026-07-08,2026-07-08T20:26:41,2026-03-31,2026-03-31,2026-03-31,screener_SHRIRAMFIN_shareholding_20260331,https://www.screener.in/company/SHRIRAMFIN/consolidated/,screener shareholding table,25.38,6.18,screener
SHRIRAMFIN,2026-07-08,2026-07-08T20:26:41,2026-04-30,2026-04-30,2026-04-30,screener_SHRIRAMFIN_shareholding_20260430,https://www.screener.in/company/SHRIRAMFIN/consolidated/,screener shareholding table,20.3,4.94,screener
SUNPHARMA,2026-07-08,2026-07-08T20:26:41,2023-06-30,2023-06-30,2023-06-30,screener_SUNPHARMA_shareholding_20230630,https://www.screener.in/company/SUNPHARMA/consolidated/,screener shareholding table,54.48,9.28,screener
SUNPHARMA,2026-07-08,2026-07-08T20:26:41,2023-09-30,2023-09-30,2023-09-30,screener_SUNPHARMA_shareholding_20230930,https://www.screener.in/company/SUNPHARMA/consolidated/,screener shareholding table,54.48,9.05,screener
SUNPHARMA,2026-07-08,2026-07-08T20:26:41,2023-12-31,2023-12-31,2023-12-31,screener_SUNPHARMA_shareholding_20231231,https://www.screener.in/company/SUNPHARMA/consolidated/,screener shareholding table,54.48,8.92,screener
SUNPHARMA,2026-07-08,2026-07-08T20:26:41,2024-03-31,2024-03-31,2024-03-31,screener_SUNPHARMA_shareholding_20240331,https://www.screener.in/company/SUNPHARMA/consolidated/,screener shareholding table,54.48,8.97,screener
SUNPHARMA,2026-07-08,2026-07-08T20:26:41,2024-06-30,2024-06-30,2024-06-30,screener_SUNPHARMA_shareholding_20240630,https://www.screener.in/company/SUNPHARMA/consolidated/,screener shareholding table,54.48,9.0,screener
SUNPHARMA,2026-07-08,2026-07-08T20:26:41,2024-09-30,2024-09-30,2024-09-30,screener_SUNPHARMA_shareholding_20240930,https://www.screener.in/company/SUNPHARMA/consolidated/,screener shareholding table,54.48,8.89,screener
SUNPHARMA,2026-07-08,2026-07-08T20:26:41,2024-12-31,2024-12-31,2024-12-31,screener_SUNPHARMA_shareholding_20241231,https://www.screener.in/company/SUNPHARMA/consolidated/,screener shareholding table,54.48,8.92,screener
SUNPHARMA,2026-07-08,2026-07-08T20:26:41,2025-03-31,2025-03-31,2025-03-31,screener_SUNPHARMA_shareholding_20250331,https://www.screener.in/company/SUNPHARMA/consolidated/,screener shareholding table,54.48,8.86,screener
SUNPHARMA,2026-07-08,2026-07-08T20:26:41,2025-06-30,2025-06-30,2025-06-30,screener_SUNPHARMA_shareholding_20250630,https://www.screener.in/company/SUNPHARMA/consolidated/,screener shareholding table,54.48,8.76,screener
SUNPHARMA,2026-07-08,2026-07-08T20:26:41,2025-09-30,2025-09-30,2025-09-30,screener_SUNPHARMA_shareholding_20250930,https://www.screener.in/company/SUNPHARMA/consolidated/,screener shareholding table,54.48,8.72,screener
SUNPHARMA,2026-07-08,2026-07-08T20:26:41,2025-12-31,2025-12-31,2025-12-31,screener_SUNPHARMA_shareholding_20251231,https://www.screener.in/company/SUNPHARMA/consolidated/,screener shareholding table,54.48,8.57,screener
SUNPHARMA,2026-07-08,2026-07-08T20:26:41,2026-03-31,2026-03-31,2026-03-31,screener_SUNPHARMA_shareholding_20260331,https://www.screener.in/company/SUNPHARMA/consolidated/,screener shareholding table,54.48,8.48,screener
TATACONSUM,2026-07-08,2026-07-08T20:26:41,2023-06-30,2023-06-30,2023-06-30,screener_TATACONSUM_shareholding_20230630,https://www.screener.in/company/TATACONSUM/consolidated/,screener shareholding table,34.45,23.82,screener
TATACONSUM,2026-07-08,2026-07-08T20:26:41,2023-09-30,2023-09-30,2023-09-30,screener_TATACONSUM_shareholding_20230930,https://www.screener.in/company/TATACONSUM/consolidated/,screener shareholding table,34.42,23.43,screener
TATACONSUM,2026-07-08,2026-07-08T20:26:41,2023-12-31,2023-12-31,2023-12-31,screener_TATACONSUM_shareholding_20231231,https://www.screener.in/company/TATACONSUM/consolidated/,screener shareholding table,34.42,22.9,screener
TATACONSUM,2026-07-08,2026-07-08T20:26:41,2024-03-31,2024-03-31,2024-03-31,screener_TATACONSUM_shareholding_20240331,https://www.screener.in/company/TATACONSUM/consolidated/,screener shareholding table,33.55,23.58,screener
TATACONSUM,2026-07-08,2026-07-08T20:26:41,2024-06-30,2024-06-30,2024-06-30,screener_TATACONSUM_shareholding_20240630,https://www.screener.in/company/TATACONSUM/consolidated/,screener shareholding table,33.55,23.62,screener
TATACONSUM,2026-07-08,2026-07-08T20:26:41,2024-09-30,2024-09-30,2024-09-30,screener_TATACONSUM_shareholding_20240930,https://www.screener.in/company/TATACONSUM/consolidated/,screener shareholding table,33.84,23.06,screener
TATACONSUM,2026-07-08,2026-07-08T20:26:41,2024-12-31,2024-12-31,2024-12-31,screener_TATACONSUM_shareholding_20241231,https://www.screener.in/company/TATACONSUM/consolidated/,screener shareholding table,33.84,23.43,screener
TATACONSUM,2026-07-08,2026-07-08T20:26:41,2025-03-31,2025-03-31,2025-03-31,screener_TATACONSUM_shareholding_20250331,https://www.screener.in/company/TATACONSUM/consolidated/,screener shareholding table,33.84,22.66,screener
TATACONSUM,2026-07-08,2026-07-08T20:26:41,2025-06-30,2025-06-30,2025-06-30,screener_TATACONSUM_shareholding_20250630,https://www.screener.in/company/TATACONSUM/consolidated/,screener shareholding table,33.84,22.15,screener
TATACONSUM,2026-07-08,2026-07-08T20:26:41,2025-09-30,2025-09-30,2025-09-30,screener_TATACONSUM_shareholding_20250930,https://www.screener.in/company/TATACONSUM/consolidated/,screener shareholding table,33.84,21.89,screener
TATACONSUM,2026-07-08,2026-07-08T20:26:41,2025-12-31,2025-12-31,2025-12-31,screener_TATACONSUM_shareholding_20251231,https://www.screener.in/company/TATACONSUM/consolidated/,screener shareholding table,33.84,21.48,screener
TATACONSUM,2026-07-08,2026-07-08T20:26:41,2026-03-31,2026-03-31,2026-03-31,screener_TATACONSUM_shareholding_20260331,https://www.screener.in/company/TATACONSUM/consolidated/,screener shareholding table,33.83,21.16,screener
TATASTEEL,2026-07-08,2026-07-08T20:26:41,2023-06-30,2023-06-30,2023-06-30,screener_TATASTEEL_shareholding_20230630,https://www.screener.in/company/TATASTEEL/consolidated/,screener shareholding table,33.9,24.7,screener
TATASTEEL,2026-07-08,2026-07-08T20:26:41,2023-09-30,2023-09-30,2023-09-30,screener_TATASTEEL_shareholding_20230930,https://www.screener.in/company/TATASTEEL/consolidated/,screener shareholding table,33.9,23.43,screener
TATASTEEL,2026-07-08,2026-07-08T20:26:41,2023-12-31,2023-12-31,2023-12-31,screener_TATASTEEL_shareholding_20231231,https://www.screener.in/company/TATASTEEL/consolidated/,screener shareholding table,33.7,22.99,screener
TATASTEEL,2026-07-08,2026-07-08T20:26:41,2024-03-31,2024-03-31,2024-03-31,screener_TATASTEEL_shareholding_20240331,https://www.screener.in/company/TATASTEEL/consolidated/,screener shareholding table,33.19,23.52,screener
TATASTEEL,2026-07-08,2026-07-08T20:26:41,2024-06-30,2024-06-30,2024-06-30,screener_TATASTEEL_shareholding_20240630,https://www.screener.in/company/TATASTEEL/consolidated/,screener shareholding table,33.19,23.6,screener
TATASTEEL,2026-07-08,2026-07-08T20:26:41,2024-09-30,2024-09-30,2024-09-30,screener_TATASTEEL_shareholding_20240930,https://www.screener.in/company/TATASTEEL/consolidated/,screener shareholding table,33.19,24.69,screener
TATASTEEL,2026-07-08,2026-07-08T20:26:41,2024-12-31,2024-12-31,2024-12-31,screener_TATASTEEL_shareholding_20241231,https://www.screener.in/company/TATASTEEL/consolidated/,screener shareholding table,33.19,24.55,screener
TATASTEEL,2026-07-08,2026-07-08T20:26:41,2025-03-31,2025-03-31,2025-03-31,screener_TATASTEEL_shareholding_20250331,https://www.screener.in/company/TATASTEEL/consolidated/,screener shareholding table,33.19,23.84,screener
TATASTEEL,2026-07-08,2026-07-08T20:26:41,2025-06-30,2025-06-30,2025-06-30,screener_TATASTEEL_shareholding_20250630,https://www.screener.in/company/TATASTEEL/consolidated/,screener shareholding table,33.19,23.31,screener
TATASTEEL,2026-07-08,2026-07-08T20:26:41,2025-09-30,2025-09-30,2025-09-30,screener_TATASTEEL_shareholding_20250930,https://www.screener.in/company/TATASTEEL/consolidated/,screener shareholding table,33.19,22.42,screener
TATASTEEL,2026-07-08,2026-07-08T20:26:41,2025-12-31,2025-12-31,2025-12-31,screener_TATASTEEL_shareholding_20251231,https://www.screener.in/company/TATASTEEL/consolidated/,screener shareholding table,33.19,22.14,screener
TATASTEEL,2026-07-08,2026-07-08T20:26:41,2026-03-31,2026-03-31,2026-03-31,screener_TATASTEEL_shareholding_20260331,https://www.screener.in/company/TATASTEEL/consolidated/,screener shareholding table,33.19,21.36,screener
TCS,2026-07-08,2026-07-08T20:26:41,2023-06-30,2023-06-30,2023-06-30,screener_TCS_shareholding_20230630,https://www.screener.in/company/TCS/consolidated/,screener shareholding table,72.3,5.38,screener
TCS,2026-07-08,2026-07-08T20:26:41,2023-09-30,2023-09-30,2023-09-30,screener_TCS_shareholding_20230930,https://www.screener.in/company/TCS/consolidated/,screener shareholding table,72.3,5.17,screener
TCS,2026-07-08,2026-07-08T20:26:41,2023-12-31,2023-12-31,2023-12-31,screener_TCS_shareholding_20231231,https://www.screener.in/company/TCS/consolidated/,screener shareholding table,72.41,5.03,screener
TCS,2026-07-08,2026-07-08T20:26:41,2024-03-31,2024-03-31,2024-03-31,screener_TCS_shareholding_20240331,https://www.screener.in/company/TCS/consolidated/,screener shareholding table,71.77,4.86,screener
TCS,2026-07-08,2026-07-08T20:26:41,2024-06-30,2024-06-30,2024-06-30,screener_TCS_shareholding_20240630,https://www.screener.in/company/TCS/consolidated/,screener shareholding table,71.77,4.82,screener
TCS,2026-07-08,2026-07-08T20:26:41,2024-09-30,2024-09-30,2024-09-30,screener_TCS_shareholding_20240930,https://www.screener.in/company/TCS/consolidated/,screener shareholding table,71.77,4.66,screener
TCS,2026-07-08,2026-07-08T20:26:41,2024-12-31,2024-12-31,2024-12-31,screener_TCS_shareholding_20241231,https://www.screener.in/company/TCS/consolidated/,screener shareholding table,71.77,4.63,screener
TCS,2026-07-08,2026-07-08T20:26:41,2025-03-31,2025-03-31,2025-03-31,screener_TCS_shareholding_20250331,https://www.screener.in/company/TCS/consolidated/,screener shareholding table,71.77,4.63,screener
TCS,2026-07-08,2026-07-08T20:26:41,2025-06-30,2025-06-30,2025-06-30,screener_TCS_shareholding_20250630,https://www.screener.in/company/TCS/consolidated/,screener shareholding table,71.77,4.77,screener
TCS,2026-07-08,2026-07-08T20:26:41,2025-09-30,2025-09-30,2025-09-30,screener_TCS_shareholding_20250930,https://www.screener.in/company/TCS/consolidated/,screener shareholding table,71.77,5.21,screener
TCS,2026-07-08,2026-07-08T20:26:41,2025-12-31,2025-12-31,2025-12-31,screener_TCS_shareholding_20251231,https://www.screener.in/company/TCS/consolidated/,screener shareholding table,71.77,4.98,screener
TCS,2026-07-08,2026-07-08T20:26:41,2026-03-31,2026-03-31,2026-03-31,screener_TCS_shareholding_20260331,https://www.screener.in/company/TCS/consolidated/,screener shareholding table,71.77,5.16,screener
TECHM,2026-07-08,2026-07-08T20:26:41,2023-06-30,2023-06-30,2023-06-30,screener_TECHM_shareholding_20230630,https://www.screener.in/company/TECHM/consolidated/,screener shareholding table,35.15,12.11,screener
TECHM,2026-07-08,2026-07-08T20:26:41,2023-09-30,2023-09-30,2023-09-30,screener_TECHM_shareholding_20230930,https://www.screener.in/company/TECHM/consolidated/,screener shareholding table,35.13,11.44,screener
TECHM,2026-07-08,2026-07-08T20:26:41,2023-12-31,2023-12-31,2023-12-31,screener_TECHM_shareholding_20231231,https://www.screener.in/company/TECHM/consolidated/,screener shareholding table,35.1,11.22,screener
TECHM,2026-07-08,2026-07-08T20:26:41,2024-03-31,2024-03-31,2024-03-31,screener_TECHM_shareholding_20240331,https://www.screener.in/company/TECHM/consolidated/,screener shareholding table,35.08,11.16,screener
TECHM,2026-07-08,2026-07-08T20:26:41,2024-06-30,2024-06-30,2024-06-30,screener_TECHM_shareholding_20240630,https://www.screener.in/company/TECHM/consolidated/,screener shareholding table,35.04,10.84,screener
TECHM,2026-07-08,2026-07-08T20:26:41,2024-09-30,2024-09-30,2024-09-30,screener_TECHM_shareholding_20240930,https://www.screener.in/company/TECHM/consolidated/,screener shareholding table,35.02,10.23,screener
TECHM,2026-07-08,2026-07-08T20:26:41,2024-12-31,2024-12-31,2024-12-31,screener_TECHM_shareholding_20241231,https://www.screener.in/company/TECHM/consolidated/,screener shareholding table,35.01,9.88,screener
TECHM,2026-07-08,2026-07-08T20:26:41,2025-03-31,2025-03-31,2025-03-31,screener_TECHM_shareholding_20250331,https://www.screener.in/company/TECHM/consolidated/,screener shareholding table,35.0,9.74,screener
TECHM,2026-07-08,2026-07-08T20:26:41,2025-06-30,2025-06-30,2025-06-30,screener_TECHM_shareholding_20250630,https://www.screener.in/company/TECHM/consolidated/,screener shareholding table,34.99,9.43,screener
TECHM,2026-07-08,2026-07-08T20:26:41,2025-09-30,2025-09-30,2025-09-30,screener_TECHM_shareholding_20250930,https://www.screener.in/company/TECHM/consolidated/,screener shareholding table,34.98,9.61,screener
TECHM,2026-07-08,2026-07-08T20:26:41,2025-12-31,2025-12-31,2025-12-31,screener_TECHM_shareholding_20251231,https://www.screener.in/company/TECHM/consolidated/,screener shareholding table,34.97,9.14,screener
TECHM,2026-07-08,2026-07-08T20:26:41,2026-03-31,2026-03-31,2026-03-31,screener_TECHM_shareholding_20260331,https://www.screener.in/company/TECHM/consolidated/,screener shareholding table,34.97,8.94,screener
TITAN,2026-07-08,2026-07-08T20:26:41,2023-06-30,2023-06-30,2023-06-30,screener_TITAN_shareholding_20230630,https://www.screener.in/company/TITAN/consolidated/,screener shareholding table,52.9,17.93,screener
TITAN,2026-07-08,2026-07-08T20:26:41,2023-09-30,2023-09-30,2023-09-30,screener_TITAN_shareholding_20230930,https://www.screener.in/company/TITAN/consolidated/,screener shareholding table,52.9,18.0,screener
TITAN,2026-07-08,2026-07-08T20:26:41,2023-12-31,2023-12-31,2023-12-31,screener_TITAN_shareholding_20231231,https://www.screener.in/company/TITAN/consolidated/,screener shareholding table,52.9,17.77,screener
TITAN,2026-07-08,2026-07-08T20:26:41,2024-03-31,2024-03-31,2024-03-31,screener_TITAN_shareholding_20240331,https://www.screener.in/company/TITAN/consolidated/,screener shareholding table,52.9,17.57,screener
TITAN,2026-07-08,2026-07-08T20:26:41,2024-06-30,2024-06-30,2024-06-30,screener_TITAN_shareholding_20240630,https://www.screener.in/company/TITAN/consolidated/,screener shareholding table,52.9,17.94,screener
TITAN,2026-07-08,2026-07-08T20:26:41,2024-09-30,2024-09-30,2024-09-30,screener_TITAN_shareholding_20240930,https://www.screener.in/company/TITAN/consolidated/,screener shareholding table,52.9,17.33,screener
TITAN,2026-07-08,2026-07-08T20:26:41,2024-12-31,2024-12-31,2024-12-31,screener_TITAN_shareholding_20241231,https://www.screener.in/company/TITAN/consolidated/,screener shareholding table,52.9,17.35,screener
