symbol,pulled_on,from_date,to_date,pulled_at,broadCastDate,filingDate,toDate,period,requested_period,format,xbrl,seqNumber,companyName,resultDescription,resultDetailedDataLink,source,sales,expenses,operating_profit,opm,other_income,interest,depreciation,profit_before_tax,tax,net_profit,eps_in_rs,raw_pdf,dividend_payout,revenue,financing_profit,financing_margin,gross_npa,net_npa
EICHERMOT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-06-30,2023-06-30,2023-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/EICHERMOT/consolidated/,screener_EICHERMOT_Quarterly_20230630,,screener quarterly financial table,https://www.screener.in/company/EICHERMOT/consolidated/,screener,3986.0,2966.0,1021.0,26.0,344.0,10.0,142.0,1212.0,24.0,918.0,33.58,,,,,,,
EICHERMOT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-09-30,2023-09-30,2023-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/EICHERMOT/consolidated/,screener_EICHERMOT_Quarterly_20230930,,screener quarterly financial table,https://www.screener.in/company/EICHERMOT/consolidated/,screener,4115.0,3027.0,1087.0,26.0,375.0,13.0,143.0,1307.0,22.0,1016.0,37.12,,,,,,,
EICHERMOT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-12-31,2023-12-31,2023-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/EICHERMOT/consolidated/,screener_EICHERMOT_Quarterly_20231231,,screener quarterly financial table,https://www.screener.in/company/EICHERMOT/consolidated/,screener,4179.0,3089.0,1090.0,26.0,368.0,12.0,148.0,1298.0,23.0,996.0,36.38,,,,,,,
EICHERMOT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/EICHERMOT/consolidated/,screener_EICHERMOT_Quarterly_20240331,,screener quarterly financial table,https://www.screener.in/company/EICHERMOT/consolidated/,screener,4256.0,3127.0,1129.0,27.0,437.0,15.0,165.0,1385.0,23.0,1070.0,39.1,,,,,,,
EICHERMOT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-06-30,2024-06-30,2024-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/EICHERMOT/consolidated/,screener_EICHERMOT_Quarterly_20240630,,screener quarterly financial table,https://www.screener.in/company/EICHERMOT/consolidated/,screener,4393.0,3228.0,1165.0,27.0,457.0,12.0,169.0,1441.0,24.0,1101.0,40.2,,,,,,,
EICHERMOT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-09-30,2024-09-30,2024-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/EICHERMOT/consolidated/,screener_EICHERMOT_Quarterly_20240930,,screener quarterly financial table,https://www.screener.in/company/EICHERMOT/consolidated/,screener,4263.0,3175.0,1088.0,26.0,468.0,13.0,180.0,1362.0,19.0,1100.0,40.15,,,,,,,
EICHERMOT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-12-31,2024-12-31,2024-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/EICHERMOT/consolidated/,screener_EICHERMOT_Quarterly_20241231,,screener quarterly financial table,https://www.screener.in/company/EICHERMOT/consolidated/,screener,4973.0,3772.0,1201.0,24.0,452.0,13.0,179.0,1461.0,20.0,1170.0,42.7,,,,,,,
EICHERMOT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/EICHERMOT/consolidated/,screener_EICHERMOT_Quarterly_20250331,,screener quarterly financial table,https://www.screener.in/company/EICHERMOT/consolidated/,screener,5241.0,3983.0,1258.0,24.0,628.0,16.0,201.0,1669.0,18.0,1362.0,49.68,,,,,,,
EICHERMOT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-06-30,2025-06-30,2025-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/EICHERMOT/consolidated/,screener_EICHERMOT_Quarterly_20250630,,screener quarterly financial table,https://www.screener.in/company/EICHERMOT/consolidated/,screener,5042.0,3839.0,1203.0,24.0,603.0,15.0,198.0,1593.0,24.0,1205.0,43.95,,,,,,,
EICHERMOT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-09-30,2025-09-30,2025-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/EICHERMOT/consolidated/,screener_EICHERMOT_Quarterly_20250930,,screener quarterly financial table,https://www.screener.in/company/EICHERMOT/consolidated/,screener,6172.0,4660.0,1512.0,24.0,486.0,19.0,200.0,1779.0,23.0,1369.0,49.93,,,,,,,
EICHERMOT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-12-31,2025-12-31,2025-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/EICHERMOT/consolidated/,screener_EICHERMOT_Quarterly_20251231,,screener quarterly financial table,https://www.screener.in/company/EICHERMOT/consolidated/,screener,6114.0,4557.0,1557.0,25.0,465.0,17.0,211.0,1793.0,21.0,1421.0,51.79,,,,,,,
EICHERMOT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/EICHERMOT/consolidated/,screener_EICHERMOT_Quarterly_20260331,,screener quarterly financial table,https://www.screener.in/company/EICHERMOT/consolidated/,screener,6080.0,4566.0,1514.0,25.0,675.0,20.0,232.0,1937.0,22.0,1520.0,55.41,,,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2018-03-31,2018-03-31,2018-03-31,Annual,Annual,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Annual_20180331,,screener annual financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,466.0,558.0,-92.0,-20.0,21.0,6.0,29.0,-107.0,0.0,-107.0,-3070.18,,0.0,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2019-03-31,2019-03-31,2019-03-31,Annual,Annual,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Annual_20190331,,screener annual financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,1313.0,3556.0,-2243.0,-171.0,1285.0,9.0,43.0,-1010.0,0.0,-1010.0,-28574.18,,0.0,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2020-03-31,2020-03-31,2020-03-31,Annual,Annual,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Annual_20200331,,screener annual financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,2605.0,4909.0,-2305.0,-88.0,16.0,13.0,84.0,-2386.0,0.0,-2386.0,-70096.54,,0.0,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2021-03-31,2021-03-31,2021-03-31,Annual,Annual,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Annual_20210331,,screener annual financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,1994.0,2461.0,-467.0,-23.0,-200.0,10.0,138.0,-815.0,0.0,-816.0,-23123.76,,0.0,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2022-03-31,2022-03-31,2022-03-31,Annual,Annual,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Annual_20220331,,screener annual financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,4192.0,6043.0,-1851.0,-44.0,793.0,12.0,150.0,-1220.0,0.0,-1222.0,-1.54,,0.0,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Annual,Annual,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Annual_20230331,,screener annual financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,7079.0,8290.0,-1211.0,-17.0,682.0,49.0,437.0,-1015.0,-4.0,-971.0,-1.14,,0.0,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Annual,Annual,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Annual_20240331,,screener annual financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,12114.0,12071.0,43.0,0.0,846.0,72.0,526.0,291.0,-21.0,351.0,0.4,,0.0,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Annual,Annual,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Annual_20250331,,screener annual financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,20243.0,19595.0,648.0,3.0,1066.0,154.0,863.0,697.0,24.0,527.0,0.55,,0.0,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Annual,Annual,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Annual_20260331,,screener annual financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,54364.0,53156.0,1208.0,2.0,1396.0,392.0,1597.0,615.0,40.0,366.0,0.38,,0.0,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Quarterly_20230331,,screener quarterly financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,2056.0,2282.0,-226.0,-11.0,171.0,15.0,134.0,-204.0,-8.0,-188.0,-0.22,,,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-06-30,2023-06-30,2023-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Quarterly_20230630,,screener quarterly financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,2416.0,2464.0,-48.0,-2.0,181.0,18.0,130.0,-15.0,-113.0,2.0,0.0,,,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-09-30,2023-09-30,2023-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Quarterly_20230930,,screener quarterly financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,2848.0,2895.0,-47.0,-2.0,212.0,16.0,128.0,21.0,-71.0,36.0,0.04,,,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-12-31,2023-12-31,2023-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Quarterly_20231231,,screener quarterly financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,3288.0,3237.0,51.0,2.0,219.0,18.0,128.0,124.0,-11.0,138.0,0.16,,,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Quarterly_20240331,,screener quarterly financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,3562.0,3476.0,86.0,2.0,235.0,20.0,140.0,161.0,-9.0,175.0,0.2,,,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-06-30,2024-06-30,2024-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Quarterly_20240630,,screener quarterly financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,4206.0,4029.0,177.0,4.0,236.0,25.0,149.0,239.0,-6.0,253.0,0.29,,,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-09-30,2024-09-30,2024-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Quarterly_20240930,,screener quarterly financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,4799.0,4573.0,226.0,5.0,221.0,30.0,180.0,237.0,26.0,176.0,0.2,,,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-12-31,2024-12-31,2024-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Quarterly_20241231,,screener quarterly financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,5405.0,5243.0,162.0,3.0,252.0,43.0,247.0,124.0,52.0,59.0,0.06,,,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Quarterly_20250331,,screener quarterly financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,5833.0,5761.0,72.0,1.0,368.0,56.0,287.0,97.0,60.0,39.0,0.04,,,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-06-30,2025-06-30,2025-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Quarterly_20250630,,screener quarterly financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,7167.0,7052.0,115.0,2.0,354.0,67.0,314.0,88.0,72.0,25.0,0.03,,,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-09-30,2025-09-30,2025-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Quarterly_20250930,,screener quarterly financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,13590.0,13351.0,239.0,2.0,352.0,86.0,376.0,129.0,50.0,65.0,0.07,,,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-12-31,2025-12-31,2025-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Quarterly_20251231,,screener quarterly financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,16315.0,15947.0,368.0,2.0,348.0,107.0,439.0,170.0,40.0,102.0,0.11,,,,,,,
ETERNAL,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ETERNAL/consolidated/,screener_ETERNAL_Quarterly_20260331,,screener quarterly financial table,https://www.screener.in/company/ETERNAL/consolidated/,screener,17292.0,16806.0,486.0,3.0,342.0,132.0,468.0,228.0,24.0,174.0,0.18,,,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2015-03-31,2015-03-31,2015-03-31,Annual,Annual,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Annual_20150331,,screener annual financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,31734.0,26590.0,5144.0,16.0,530.0,667.0,1563.0,3443.0,30.0,2582.0,36.75,,9.0,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2016-03-31,2016-03-31,2016-03-31,Annual,Annual,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Annual_20160331,,screener annual financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,34487.0,28576.0,5911.0,17.0,1320.0,718.0,1834.0,4679.0,26.0,3455.0,51.15,,9.0,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2017-03-31,2017-03-31,2017-03-31,Annual,Annual,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Annual_20170331,,screener annual financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,36068.0,28682.0,7387.0,20.0,1076.0,702.0,1808.0,5952.0,29.0,4246.0,65.64,,8.0,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2018-03-31,2018-03-31,2018-03-31,Annual,Annual,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Annual_20180331,,screener annual financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,55894.0,44281.0,11612.0,21.0,410.0,3663.0,2724.0,5635.0,35.0,3688.0,39.43,,15.0,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2019-03-31,2019-03-31,2019-03-31,Annual,Annual,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Annual_20190331,,screener annual financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,77200.0,60560.0,16640.0,22.0,-1846.0,6060.0,3571.0,5163.0,47.0,2745.0,24.91,,27.0,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2020-03-31,2020-03-31,2020-03-31,Annual,Annual,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Annual_20200331,,screener annual financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,68252.0,57880.0,10373.0,15.0,7076.0,6890.0,4004.0,6554.0,-1.0,6639.0,64.9,,6.0,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2021-03-31,2021-03-31,2021-03-31,Annual,Annual,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Annual_20210331,,screener annual financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,76404.0,57769.0,18635.0,24.0,1130.0,5723.0,4033.0,10009.0,30.0,6987.0,63.3,,14.0,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2022-03-31,2022-03-31,2022-03-31,Annual,Annual,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Annual_20220331,,screener annual financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,95701.0,75270.0,20431.0,21.0,1648.0,4776.0,4161.0,13143.0,15.0,11206.0,110.96,,9.0,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Annual,Annual,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Annual_20230331,,screener annual financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,117627.0,96038.0,21589.0,18.0,3733.0,6044.0,4552.0,14727.0,25.0,11078.0,100.33,,10.0,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Annual,Annual,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Annual_20240331,,screener annual financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,130978.0,103783.0,27195.0,21.0,783.0,9277.0,5001.0,13700.0,28.0,9926.0,85.42,,12.0,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Annual,Annual,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Annual_20250331,,screener annual financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,148478.0,120216.0,28262.0,19.0,1517.0,12500.0,6454.0,10825.0,28.0,7756.0,54.46,,18.0,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Annual,Annual,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Annual_20260331,,screener annual financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,175431.0,139135.0,36296.0,21.0,1047.0,15144.0,7726.0,14473.0,29.0,10300.0,72.98,,14.0,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Quarterly_20230331,,screener quarterly financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,33462.0,27332.0,6131.0,18.0,308.0,1816.0,1207.0,3415.0,31.0,2356.0,20.12,,,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-06-30,2023-06-30,2023-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Quarterly_20230630,,screener quarterly financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,31065.0,24708.0,6357.0,20.0,296.0,2032.0,1183.0,3438.0,25.0,2576.0,23.17,,,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-09-30,2023-09-30,2023-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Quarterly_20230930,,screener quarterly financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,30221.0,24173.0,6048.0,20.0,285.0,2226.0,1245.0,2862.0,29.0,2024.0,17.1,,,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-12-31,2023-12-31,2023-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Quarterly_20231231,,screener quarterly financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,31965.0,25073.0,6893.0,22.0,256.0,2433.0,1244.0,3472.0,25.0,2603.0,22.25,,,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Quarterly_20240331,,screener quarterly financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,37727.0,29835.0,7892.0,21.0,-48.0,2586.0,1329.0,3928.0,31.0,2722.0,20.8,,,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-06-30,2024-06-30,2024-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Quarterly_20240630,,screener quarterly financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,34610.0,27927.0,6682.0,19.0,247.0,2795.0,1443.0,2691.0,23.0,2066.0,16.33,,,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-09-30,2024-09-30,2024-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Quarterly_20240930,,screener quarterly financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,34223.0,28197.0,6026.0,18.0,403.0,3027.0,1572.0,1830.0,46.0,983.0,4.78,,,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-12-31,2024-12-31,2024-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Quarterly_20241231,,screener quarterly financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,35378.0,28575.0,6804.0,19.0,382.0,3270.0,1608.0,2308.0,25.0,1734.0,12.45,,,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Quarterly_20250331,,screener quarterly financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,44267.0,35517.0,8750.0,20.0,485.0,3407.0,1831.0,3996.0,26.0,2973.0,21.98,,,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-06-30,2025-06-30,2025-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Quarterly_20250630,,screener quarterly financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,40118.0,31296.0,8822.0,22.0,372.0,3551.0,1810.0,3834.0,28.0,2767.0,20.85,,,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-09-30,2025-09-30,2025-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Quarterly_20250930,,screener quarterly financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,39900.0,32228.0,7671.0,19.0,406.0,3669.0,1899.0,2510.0,40.0,1498.0,8.13,,,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-12-31,2025-12-31,2025-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Quarterly_20251231,,screener quarterly financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,44312.0,35442.0,8870.0,20.0,65.0,3909.0,1975.0,3051.0,27.0,2233.0,15.23,,,,,,,
GRASIM,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/GRASIM/consolidated/,screener_GRASIM_Quarterly_20260331,,screener quarterly financial table,https://www.screener.in/company/GRASIM/consolidated/,screener,51101.0,40225.0,10876.0,21.0,259.0,4015.0,2042.0,5078.0,25.0,3802.0,28.77,,,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2015-06-30,2015-06-30,2015-06-30,Annual,Annual,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Annual_20150630,,screener annual financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,36701.0,28215.0,8486.0,23.0,1126.0,91.0,404.0,9117.0,20.0,7342.0,26.02,,58.0,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2016-03-31,2016-03-31,2016-03-31,Annual,Annual,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Annual_20160331,,screener annual financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,31136.0,24482.0,6654.0,21.0,871.0,74.0,410.0,7041.0,20.0,5602.0,19.86,,40.0,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2017-03-31,2017-03-31,2017-03-31,Annual,Annual,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Annual_20170331,,screener annual financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,47568.0,37178.0,10390.0,22.0,1069.0,89.0,828.0,10542.0,18.0,8606.0,30.16,,40.0,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2018-03-31,2018-03-31,2018-03-31,Annual,Annual,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Annual_20180331,,screener annual financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,50569.0,39323.0,11246.0,22.0,1230.0,69.0,1383.0,11024.0,21.0,8722.0,31.32,,19.0,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2019-03-31,2019-03-31,2019-03-31,Annual,Annual,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Annual_20190331,,screener annual financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,60427.0,46501.0,13926.0,23.0,943.0,174.0,2073.0,12622.0,20.0,10120.0,37.31,,11.0,,,,,
