symbol,source,url,pulled_on,pulled_at,table_count,html_bytes
M&M,screener,https://www.screener.in/company/M%26M/consolidated/,2026-07-27,2026-07-27T20:54:57,12,268569
MARUTI,screener,https://www.screener.in/company/MARUTI/consolidated/,2026-07-27,2026-07-27T20:54:57,12,230013
MAXHEALTH,screener,https://www.screener.in/company/MAXHEALTH/consolidated/,2026-07-27,2026-07-27T20:54:57,12,202723
NESTLEIND,screener,https://www.screener.in/company/NESTLEIND/consolidated/,2026-07-27,2026-07-27T20:54:57,12,152627
NTPC,screener,https://www.screener.in/company/NTPC/consolidated/,2026-07-27,2026-07-27T20:54:57,12,212519
ONGC,screener,https://www.screener.in/company/ONGC/consolidated/,2026-07-27,2026-07-27T20:54:57,12,199460
POWERGRID,screener,https://www.screener.in/company/POWERGRID/consolidated/,2026-07-27,2026-07-27T20:54:57,12,212488
RELIANCE,screener,https://www.screener.in/company/RELIANCE/consolidated/,2026-07-27,2026-07-27T20:54:57,12,226648
SBILIFE,screener,https://www.screener.in/company/SBILIFE/consolidated/,2026-07-27,2026-07-27T20:54:57,12,119273
SBILIFE,screener,https://www.screener.in/company/SBILIFE/,2026-07-27,2026-07-27T20:54:57,12,203366
SBIN,screener,https://www.screener.in/company/SBIN/consolidated/,2026-07-27,2026-07-27T20:54:57,12,221481
SHRIRAMFIN,screener,https://www.screener.in/company/SHRIRAMFIN/consolidated/,2026-07-27,2026-07-27T20:54:57,12,232930
SUNPHARMA,screener,https://www.screener.in/company/SUNPHARMA/consolidated/,2026-07-27,2026-07-27T20:54:57,12,222938
TATACONSUM,screener,https://www.screener.in/company/TATACONSUM/consolidated/,2026-07-27,2026-07-27T20:54:57,12,242508
TATASTEEL,screener,https://www.screener.in/company/TATASTEEL/consolidated/,2026-07-27,2026-07-27T20:54:57,12,228851
TCS,screener,https://www.screener.in/company/TCS/consolidated/,2026-07-27,2026-07-27T20:54:57,12,238280
TECHM,screener,https://www.screener.in/company/TECHM/consolidated/,2026-07-27,2026-07-27T20:54:57,12,217130
TITAN,screener,https://www.screener.in/company/TITAN/consolidated/,2026-07-27,2026-07-27T20:54:57,12,233063
TMPV,screener,https://www.screener.in/company/TMPV/consolidated/,2026-07-27,2026-07-27T20:54:57,12,229375
TRENT,screener,https://www.screener.in/company/TRENT/consolidated/,2026-07-27,2026-07-27T20:54:57,12,191736
ULTRACEMCO,screener,https://www.screener.in/company/ULTRACEMCO/consolidated/,2026-07-27,2026-07-27T20:54:57,12,236257
WIPRO,screener,https://www.screener.in/company/WIPRO/consolidated/,2026-07-27,2026-07-27T20:54:57,12,225016
