symbol,source,url,pulled_on,pulled_at,table_count,html_bytes
JIOFIN,screener,https://www.screener.in/company/JIOFIN/consolidated/,2026-07-07,2026-07-07T20:56:38,12,144029
JSWSTEEL,screener,https://www.screener.in/company/JSWSTEEL/consolidated/,2026-07-07,2026-07-07T20:56:38,12,230439
KOTAKBANK,screener,https://www.screener.in/company/KOTAKBANK/consolidated/,2026-07-07,2026-07-07T20:56:38,12,237028
LT,screener,https://www.screener.in/company/LT/consolidated/,2026-07-07,2026-07-07T20:56:38,12,236355
M&M,screener,https://www.screener.in/company/M%26M/consolidated/,2026-07-07,2026-07-07T20:56:38,12,268126
MARUTI,screener,https://www.screener.in/company/MARUTI/consolidated/,2026-07-07,2026-07-07T20:56:38,12,228978
MAXHEALTH,screener,https://www.screener.in/company/MAXHEALTH/consolidated/,2026-07-07,2026-07-07T20:56:38,12,202415
NESTLEIND,screener,https://www.screener.in/company/NESTLEIND/consolidated/,2026-07-07,2026-07-07T20:56:38,12,148730
NTPC,screener,https://www.screener.in/company/NTPC/consolidated/,2026-07-07,2026-07-07T20:56:38,12,209747
ONGC,screener,https://www.screener.in/company/ONGC/consolidated/,2026-07-07,2026-07-07T20:56:38,12,199589
POWERGRID,screener,https://www.screener.in/company/POWERGRID/consolidated/,2026-07-07,2026-07-07T20:56:38,12,212170
RELIANCE,screener,https://www.screener.in/company/RELIANCE/consolidated/,2026-07-07,2026-07-07T20:56:38,12,223650
SBILIFE,screener,https://www.screener.in/company/SBILIFE/consolidated/,2026-07-07,2026-07-07T20:56:38,12,117355
SBILIFE,screener,https://www.screener.in/company/SBILIFE/,2026-07-07,2026-07-07T20:56:38,12,199920
SBIN,screener,https://www.screener.in/company/SBIN/consolidated/,2026-07-07,2026-07-07T20:56:38,12,221077
SHRIRAMFIN,screener,https://www.screener.in/company/SHRIRAMFIN/consolidated/,2026-07-07,2026-07-07T20:56:38,12,230396
SUNPHARMA,screener,https://www.screener.in/company/SUNPHARMA/consolidated/,2026-07-07,2026-07-07T20:56:38,12,222227
TATACONSUM,screener,https://www.screener.in/company/TATACONSUM/consolidated/,2026-07-07,2026-07-07T20:56:38,12,239385
TATASTEEL,screener,https://www.screener.in/company/TATASTEEL/consolidated/,2026-07-07,2026-07-07T20:56:38,12,228544
TCS,screener,https://www.screener.in/company/TCS/consolidated/,2026-07-07,2026-07-07T20:56:38,12,234045
TECHM,screener,https://www.screener.in/company/TECHM/consolidated/,2026-07-07,2026-07-07T20:56:38,12,214212
TITAN,screener,https://www.screener.in/company/TITAN/consolidated/,2026-07-07,2026-07-07T20:56:38,12,232505
TMPV,screener,https://www.screener.in/company/TMPV/consolidated/,2026-07-07,2026-07-07T20:56:38,12,229588
TRENT,screener,https://www.screener.in/company/TRENT/consolidated/,2026-07-07,2026-07-07T20:56:38,12,191003
ULTRACEMCO,screener,https://www.screener.in/company/ULTRACEMCO/consolidated/,2026-07-07,2026-07-07T20:56:38,12,233345
WIPRO,screener,https://www.screener.in/company/WIPRO/consolidated/,2026-07-07,2026-07-07T20:56:38,12,222355
