symbol,source,url,pulled_on,pulled_at,table_count,html_bytes
SUNPHARMA,screener,https://www.screener.in/company/SUNPHARMA/consolidated/,2026-07-13,2026-07-13T20:53:18,12,222435
TATACONSUM,screener,https://www.screener.in/company/TATACONSUM/consolidated/,2026-07-13,2026-07-13T20:53:18,12,240032
TATASTEEL,screener,https://www.screener.in/company/TATASTEEL/consolidated/,2026-07-13,2026-07-13T20:53:18,12,228779
TCS,screener,https://www.screener.in/company/TCS/consolidated/,2026-07-13,2026-07-13T20:53:18,12,236044
TECHM,screener,https://www.screener.in/company/TECHM/consolidated/,2026-07-13,2026-07-13T20:53:18,12,214214
TITAN,screener,https://www.screener.in/company/TITAN/consolidated/,2026-07-13,2026-07-13T20:53:18,12,232504
TMPV,screener,https://www.screener.in/company/TMPV/consolidated/,2026-07-13,2026-07-13T20:53:18,12,229393
TRENT,screener,https://www.screener.in/company/TRENT/consolidated/,2026-07-13,2026-07-13T20:53:18,12,191005
ULTRACEMCO,screener,https://www.screener.in/company/ULTRACEMCO/consolidated/,2026-07-13,2026-07-13T20:53:18,12,233345
WIPRO,screener,https://www.screener.in/company/WIPRO/consolidated/,2026-07-13,2026-07-13T20:53:18,12,221752
